idx,x,y,dirty_value
44033,44033,-32.93965,-34.23636,-1
44034,44034,3.43456,39.78393,-1
44035,44035,-0.17453,-40.38479,-1
44036,44036,-3.77368,42.37936,-1
44037,44037,14.35169,-49.13529,-1
44038,44038,-44.10807,6.20415,-1
44039,44039,-12.61425,-42.1052,-1
44040,44040,45.83321,-9.22783,-1
44041,44041,-20.63135,44.78181,-1
44042,44042,-28.83687,11.97749,-1
44043,44043,-16.34654,29.49271,-1
44044,44044,28.41097,-3.53805,-1
44045,44045,-35.26669,-45.74014,-1
44046,44046,7.70624,-26.05868,-1
44047,44047,2.40196,-24.03671,-1
44048,44048,20.1642,33.50802,-1
44049,44049,19.00385,-36.60626,-1
44050,44050,31.85437,9.22626,-1
44051,44051,-0.32799,2.89391,-1
44052,44052,-33.14956,28.75503,-1
44053,44053,20.11575,-22.86627,-1
44054,44054,1.52782,-9.2136,-1
44055,44055,-15.63217,29.76864,-1
44056,44056,29.72762,5.48324,-1
44057,44057,31.23777,23.60516,-1
44058,44058,-4.59638,-4.19842,-1
44059,44059,42.91948,40.49505,-1
44060,44060,8.18519,-38.20803,-1
44061,44061,-18.04295,39.82885,-1
44062,44062,19.95029,-38.45375,-1
44063,44063,22.53845,8.68333,-1
44064,44064,41.37335,17.19134,-1
44065,44065,-31.04891,-15.6187,-1
44066,44066,-14.26696,23.98612,-1
44067,44067,3.29047,-7.47272,-1
44068,44068,-5.07339,26.61569,-1
44069,44069,-24.21244,12.52205,-1
44070,44070,24.52899,13.18499,-1
44071,44071,6.50398,-3.68946,-1
44072,44072,33.7285,-1.93212,-1
44073,44073,-46.23171,1.57307,-1
44074,44074,-7.27286,49.45196,-1
44075,44075,3.18165,40.91349,-1
44076,44076,48.74715,7.72217,-1
44077,44077,10.70904,-22.49295,-1
44078,44078,21.5093,25.91816,-1
44079,44079,-37.12509,-30.91981,-1
44080,44080,35.78365,-35.51619,-1
44081,44081,13.97693,11.81206,-1
44082,44082,29.54522,35.02191,-1
44083,44083,13.54075,47.16934,-1
44084,44084,-1.74785,19.43004,-1
44085,44085,-9.27277,5.36782,-1
44086,44086,32.86475,-39.43767,-1
44087,44087,1.9924,3.87052,-1
44088,44088,-48.89897,-37.74419,-1
44089,44089,-36.04962,20.51357,-1
44090,44090,11.84195,45.65285,-1
44091,44091,21.71562,17.38103,-1
44092,44092,-6.96484,-32.36272,-1
44093,44093,-7.42956,-48.4989,-1
44094,44094,44.58847,-13.14804,-1
44095,44095,47.06143,-41.22073,-1
44096,44096,24.68825,-19.16587,-1
44097,44097,34.33209,14.79486,-1
44098,44098,25.57567,37.67115,-1
44099,44099,44.81204,-19.94928,-1
44100,44100,-41.36465,-39.26717,-1
44101,44101,-6.1941,-24.8799,-1
44102,44102,-7.09923,39.07396,-1
44103,44103,8.13918,0.41138,-1
44104,44104,23.75468,-48.92635,-1
44105,44105,33.74419,23.91603,-1
44106,44106,32.21553,1.09244,-1
44107,44107,-9.56796,49.82991,-1
44108,44108,-43.8878,-26.91938,-1
44109,44109,31.61161,6.15484,-1
44110,44110,-20.1964,20.51872,-1
44111,44111,-24.77828,-5.31564,-1
44112,44112,-5.41888,27.45561,-1
44113,44113,28.06147,46.38086,-1
44114,44114,-41.58095,-2.20363,-1
44115,44115,41.78953,38.58677,-1
44116,44116,-31.48232,-3.34462,-1
44117,44117,41.9064,11.17261,-1
44118,44118,-22.49567,32.35088,-1
44119,44119,43.8854,40.75233,-1
44120,44120,-12.57295,10.35214,-1
44121,44121,14.15403,26.76205,-1
44122,44122,29.98733,32.91755,-1
44123,44123,-39.95036,-25.26032,-1
44124,44124,-23.71382,39.08746,-1
44125,44125,18.12863,-45.97674,-1
44126,44126,-9.65966,20.8127,-1
44127,44127,33.03341,-26.67603,-1
44128,44128,2.6537,-6.83082,-1
44129,44129,-39.37614,9.35031,-1
44130,44130,-49.70374,49.72542,-1
44131,44131,33.44085,7.20941,-1
44132,44132,-20.14842,-40.30035,-1
44133,44133,-47.29445,7.23303,-1
44134,44134,7.77125,38.68945,-1
44135,44135,-27.86823,5.63538,-1
44136,44136,-36.81955,21.53976,-1
44137,44137,34.57106,46.20376,-1
44138,44138,-22.33037,14.67844,-1
44139,44139,38.63735,32.48403,-1
44140,44140,-44.33954,45.06611,-1
44141,44141,41.15897,-17.59953,-1
44142,44142,32.4407,-37.42956,-1
44143,44143,37.97891,-24.35834,-1
44144,44144,-49.63789,43.99084,-1
44145,44145,31.75477,-10.1346,-1
44146,44146,-43.23228,-23.54157,-1
44147,44147,15.59319,-41.72118,-1
44148,44148,-11.69204,-16.54268,-1
44149,44149,20.37976,-35.60007,-1
44150,44150,-41.88286,-9.88438,-1
44151,44151,1.37658,-44.82839,-1
44152,44152,12.51177,37.19902,-1
44153,44153,-28.00257,3.40177,-1
44154,44154,35.26337,-45.33125,-1
44155,44155,-6.13422,46.35555,-1
44156,44156,-37.47519,-26.04008,-1
44157,44157,0.48768,24.36198,-1
44158,44158,11.59748,14.22235,-1
44159,44159,-8.3256,-18.10567,-1
44160,44160,-40.22832,20.52869,-1
44161,44161,34.03889,8.55657,-1
44162,44162,30.64198,14.61444,-1
44163,44163,-49.26232,-22.48623,-1
44164,44164,16.36787,9.01636,-1
44165,44165,23.04247,39.22282,-1
44166,44166,42.31935,-2.95987,-1
44167,44167,37.81827,-43.54482,-1
44168,44168,-43.37978,-24.71012,-1
44169,44169,-44.99312,49.83426,-1
44170,44170,-34.30849,17.54621,-1
44171,44171,9.87636,-40.87032,-1
44172,44172,47.95764,37.95381,-1
44173,44173,2.36177,-25.20753,-1
44174,44174,-19.99207,48.39859,-1
44175,44175,-47.26796,0.79723,-1
44176,44176,-41.94282,-43.95486,-1
44177,44177,49.55362,-19.2538,-1
44178,44178,22.18731,-23.61985,-1
44179,44179,-10.8149,4.04706,-1
44180,44180,-18.28095,-19.30368,-1
44181,44181,-2.50972,5.25845,-1
44182,44182,-13.11881,27.30085,-1
44183,44183,-44.52913,-7.93504,-1
44184,44184,-32.15112,46.72689,-1
44185,44185,-44.10759,24.99642,-1
44186,44186,-5.05774,-33.20864,-1
44187,44187,-14.01209,-42.39774,-1
44188,44188,-24.84956,36.01624,-1
44189,44189,-26.06137,1.34258,-1
44190,44190,-29.46681,17.21686,-1
44191,44191,32.63492,-26.06013,-1
44192,44192,42.61844,14.8982,-1
44193,44193,36.39651,-23.97903,-1
44194,44194,48.86144,-43.43504,-1
44195,44195,-14.63402,44.75433,-1
44196,44196,-27.2337,4.22526,-1
44197,44197,6.55342,15.56176,-1
44198,44198,40.00717,12.56804,-1
44199,44199,-17.43368,21.9389,-1
44200,44200,39.06616,29.79272,-1
44201,44201,6.93756,23.93407,-1
44202,44202,-37.99371,-3.17932,-1
44203,44203,-38.42245,-22.49815,-1
44204,44204,-14.73985,-19.30565,-1
44205,44205,39.87229,13.16511,-1
44206,44206,-26.94623,-27.98878,-1
44207,44207,-45.76871,46.35747,-1
44208,44208,-34.33211,23.71054,-1
44209,44209,22.31961,28.17599,-1
44210,44210,26.56535,-28.39446,-1
44211,44211,9.68983,28.19018,-1
44212,44212,9.12089,48.8686,-1
44213,44213,-21.58767,-36.22891,-1
44214,44214,14.67246,-42.89504,-1
44215,44215,40.65348,12.61146,-1
44216,44216,33.41985,-21.11627,-1
44217,44217,23.07569,13.85799,-1
44218,44218,28.26986,16.2908,-1
44219,44219,-26.14176,-34.30542,-1
44220,44220,31.19568,-41.42947,-1
44221,44221,-31.60854,-3.58419,-1
44222,44222,-49.57364,34.12728,-1
44223,44223,6.64988,28.59872,-1
44224,44224,15.87665,-47.3837,-1
44225,44225,-23.01389,-41.94126,-1
44226,44226,45.53782,-16.43499,-1
44227,44227,1.568,20.46684,-1
44228,44228,1.67534,28.47969,-1
44229,44229,10.21117,-1.13394,-1
44230,44230,35.88465,45.36738,-1
44231,44231,-35.72016,42.4578,-1
44232,44232,-5.29426,-40.02366,-1
44233,44233,-3.90888,44.44175,-1
44234,44234,-21.65109,7.739,-1
44235,44235,23.84467,-29.15234,-1
44236,44236,-7.15773,43.49062,-1
44237,44237,5.61519,-47.57667,-1
44238,44238,36.08483,25.85115,-1
44239,44239,3.44625,-1.21368,-1
44240,44240,41.87505,38.03824,-1
44241,44241,40.75369,37.09255,-1
44242,44242,49.38741,-27.48904,-1
44243,44243,22.43138,22.03901,-1
44244,44244,-26.94377,-32.68479,-1
44245,44245,24.24585,-22.79697,-1
44246,44246,10.44001,49.85126,-1
44247,44247,13.01326,-4.69451,-1
44248,44248,29.10668,16.96106,-1
44249,44249,19.94612,-39.67973,-1
44250,44250,39.72476,-26.9525,-1
44251,44251,8.01188,-48.95098,-1
44252,44252,-17.26765,-34.92066,-1
44253,44253,-25.71376,-2.9,-1
44254,44254,-24.51838,-42.07133,-1
44255,44255,43.32445,48.97447,-1
44256,44256,21.32597,48.74268,-1
44257,44257,5.84558,-8.49334,-1
44258,44258,11.79264,4.51864,-1
44259,44259,0.56086,-20.05758,-1
44260,44260,-27.33596,12.1554,-1
44261,44261,-6.19731,-30.38408,-1
44262,44262,7.30087,29.99368,-1
44263,44263,42.17665,-29.23938,-1
44264,44264,-14.32361,-23.63319,-1
44265,44265,42.36117,18.10043,-1
44266,44266,8.08927,1.91713,-1
44267,44267,-3.34461,48.91618,-1
44268,44268,11.52488,3.19408,-1
44269,44269,14.32414,6.01938,-1
44270,44270,-35.00351,23.81879,-1
44271,44271,46.96155,21.37553,-1
44272,44272,-19.42075,45.31822,-1
44273,44273,-10.11644,21.77745,-1
44274,44274,-47.26228,-38.5069,-1
44275,44275,21.17092,-33.814,-1
44276,44276,11.99089,42.87359,-1
44277,44277,-31.78975,5.5973,-1
44278,44278,-27.32986,35.54437,-1
44279,44279,9.09519,-47.24195,-1
44280,44280,12.51919,-0.8422,-1
44281,44281,-49.12047,11.45684,-1
44282,44282,-26.34214,25.35436,-1
44283,44283,-44.59023,27.19998,-1
44284,44284,-44.01431,-8.89891,-1
44285,44285,-26.68004,42.92382,-1
44286,44286,11.10701,1.2882,-1
44287,44287,-1.08852,3.00441,-1
44288,44288,-14.36097,39.24655,-1
44289,44289,-42.00001,-48.77883,-1
44290,44290,44.92491,20.2908,-1
44291,44291,-34.57298,13.4101,-1
44292,44292,12.82702,8.39935,-1
44293,44293,-22.04033,-3.84344,-1
44294,44294,38.12326,26.33226,-1
44295,44295,25.35833,42.74768,-1
44296,44296,-38.04296,28.72474,-1
44297,44297,47.98059,13.06259,-1
44298,44298,0.56865,37.89235,-1
44299,44299,38.69329,25.90212,-1
44300,44300,-17.55596,40.8412,-1
44301,44301,23.5289,17.66748,-1
44302,44302,-29.65126,-7.71385,-1
44303,44303,33.88095,17.83447,-1
44304,44304,-11.26142,21.9862,-1
44305,44305,-8.64508,36.57537,-1
44306,44306,-37.6902,40.40213,-1
44307,44307,-5.88541,19.89019,-1
44308,44308,12.0148,-35.03957,-1
44309,44309,11.40277,37.37063,-1
44310,44310,32.35979,-28.76513,-1
44311,44311,-48.87855,27.62788,-1
44312,44312,16.33239,-36.91952,-1
44313,44313,-42.16403,-22.88167,-1
44314,44314,-26.41516,12.1291,-1
44315,44315,-49.54517,19.38747,-1
44316,44316,35.51545,-42.49097,-1
44317,44317,1.5072,42.05904,-1
44318,44318,12.84928,35.17881,-1
44319,44319,0.77867,30.27904,-1
44320,44320,-32.55672,1.28205,-1
44321,44321,-42.21603,-26.63448,-1
44322,44322,-0.85196,38.64508,-1
44323,44323,41.08271,-19.43428,-1
44324,44324,44.89281,0.03185,-1
44325,44325,-42.46573,14.78106,-1
44326,44326,19.20301,40.35394,-1
44327,44327,46.24574,-33.31611,-1
44328,44328,10.28666,29.34142,-1
44329,44329,33.77516,-48.29253,-1
44330,44330,-25.94235,4.80015,-1
44331,44331,-29.86989,-4.03673,-1
44332,44332,21.59778,8.79901,-1
44333,44333,12.58764,3.62118,-1
44334,44334,29.78097,-41.59753,-1
44335,44335,2.50696,7.6939,-1
44336,44336,1.61599,49.45643,-1
44337,44337,-6.5158,-11.6909,-1
44338,44338,33.50898,44.75074,-1
44339,44339,-2.70147,-37.91363,-1
44340,44340,-42.21208,-27.47524,-1
44341,44341,15.82927,42.27282,-1
44342,44342,39.84723,9.7598,-1
44343,44343,-30.2066,-49.23323,-1
44344,44344,-32.30571,10.76504,-1
44345,44345,27.5777,3.66046,-1
44346,44346,36.13253,-48.6226,-1
44347,44347,16.09978,-44.847,-1
44348,44348,-1.10622,-44.12969,-1
44349,44349,-36.69274,32.54752,-1
44350,44350,-33.46646,-20.15,-1
44351,44351,41.9644,33.92951,-1
44352,44352,-33.67409,0.48168,-1
44353,44353,16.75505,-42.34454,-1
44354,44354,38.80657,23.72507,-1
44355,44355,-14.15196,48.96715,-1
44356,44356,-22.74412,33.25778,-1
44357,44357,-4.99879,24.08416,-1
44358,44358,16.30529,-18.78865,-1
44359,44359,-44.5436,-36.90681,-1
44360,44360,-1.03332,35.04635,-1
44361,44361,-14.13676,44.43972,-1
44362,44362,0.8677,-28.29368,-1
44363,44363,-31.94633,-2.81249,-1
44364,44364,-17.07012,-36.63784,-1
44365,44365,44.38949,-49.49031,-1
44366,44366,-42.44913,10.42848,-1
44367,44367,-11.19549,29.09242,-1
44368,44368,42.26101,-28.85333,-1
44369,44369,8.0109,-48.34643,-1
44370,44370,-6.50481,-13.78999,-1
44371,44371,10.49409,-33.77259,-1
44372,44372,-44.60801,-6.67441,-1
44373,44373,23.76178,43.28162,-1
44374,44374,-18.76921,-23.96139,-1
44375,44375,-45.01457,46.95553,-1
44376,44376,-8.46094,-12.62286,-1
44377,44377,-40.70463,42.06497,-1
44378,44378,22.57226,-39.22313,-1
44379,44379,9.81687,-40.5852,-1
44380,44380,-18.68679,-44.056,-1
44381,44381,7.24443,-19.06374,-1
44382,44382,0.97576,32.75392,-1
44383,44383,-26.25949,2.88425,-1
44384,44384,-8.09114,-33.93606,-1
44385,44385,-39.19114,-20.36803,-1
44386,44386,30.02719,-8.99457,-1
44387,44387,-15.81397,-42.49917,-1
44388,44388,-15.16659,48.22439,-1
44389,44389,21.07651,36.34958,-1
44390,44390,3.79703,14.5246,-1
44391,44391,18.8967,10.45976,-1
44392,44392,32.61867,-42.69806,-1
44393,44393,-32.77943,-38.19787,-1
44394,44394,-44.76805,15.34627,-1
44395,44395,24.45153,-48.942,-1
44396,44396,34.87312,25.2884,-1
44397,44397,-9.06406,-6.05125,-1
44398,44398,-34.79695,-22.75808,-1
44399,44399,34.90672,24.59147,-1
44400,44400,38.71159,2.03747,-1
44401,44401,-45.24026,22.73333,-1
44402,44402,-33.61641,-9.57423,-1
44403,44403,25.81584,-21.81815,-1
44404,44404,43.4221,-34.23933,-1
44405,44405,-9.66237,-47.35487,-1
44406,44406,29.6845,-4.39441,-1
44407,44407,-42.97075,15.30927,-1
44408,44408,-30.8756,15.56466,-1
44409,44409,-42.55918,-45.66857,-1
44410,44410,33.75507,-47.46048,-1
44411,44411,-12.3785,29.57984,-1
44412,44412,-1.96103,-4.60122,-1
44413,44413,19.73158,10.571,-1
44414,44414,-47.76365,-15.64838,-1
44415,44415,12.96735,-0.73345,-1
44416,44416,32.38448,42.91979,-1
44417,44417,26.95197,-10.58058,-1
44418,44418,-0.6609,6.77383,-1
44419,44419,48.45382,-42.43461,-1
44420,44420,-2.92547,31.65847,-1
44421,44421,37.43708,-13.58809,-1
44422,44422,-6.5233,-3.66136,-1
44423,44423,24.30549,-15.30672,-1
44424,44424,-11.19806,-37.93808,-1
44425,44425,7.298,34.52255,-1
44426,44426,18.2259,11.67961,-1
44427,44427,-45.13294,-39.3942,-1
44428,44428,10.10485,3.2845,-1
44429,44429,-40.90959,-44.82753,-1
44430,44430,-26.52692,44.03728,-1
44431,44431,-46.98211,48.90471,-1
44432,44432,-46.30297,16.76699,-1
44433,44433,18.31899,19.77757,-1
44434,44434,-38.09505,-23.69178,-1
44435,44435,-12.81611,-6.77829,-1
44436,44436,44.82466,-2.0593,-1
44437,44437,15.41086,19.31571,-1
44438,44438,43.69157,-34.5953,-1
44439,44439,-7.02235,42.38829,-1
44440,44440,-43.4105,-32.50504,-1
44441,44441,-29.35498,-7.01266,-1
44442,44442,-48.52733,-24.2112,-1
44443,44443,16.28301,-5.35032,-1
44444,44444,-30.54159,39.63532,-1
44445,44445,44.90009,47.8771,-1
44446,44446,-4.58869,12.16494,-1
44447,44447,18.80188,48.61895,-1
44448,44448,-13.36555,23.37899,-1
44449,44449,-7.34819,-16.08832,-1
44450,44450,-1.00433,9.43311,-1
44451,44451,1.83311,20.34292,-1
44452,44452,22.85666,-38.2245,-1
44453,44453,-21.40422,-46.84074,-1
44454,44454,37.49914,29.13189,-1
44455,44455,11.63519,48.14157,-1
44456,44456,-38.10084,31.88029,-1
44457,44457,3.88664,37.13794,-1
44458,44458,2.7543,-34.25766,-1
44459,44459,-29.13717,38.0292,-1
44460,44460,-21.0305,34.68065,-1
44461,44461,-39.22471,-41.23251,-1
44462,44462,2.91933,27.68584,-1
44463,44463,-36.54237,48.59566,-1
44464,44464,13.42186,21.20984,-1
44465,44465,-44.90321,-5.07196,-1
44466,44466,22.63728,26.38793,-1
44467,44467,-22.5006,-41.01238,-1
44468,44468,-43.97992,21.50416,-1
44469,44469,16.30022,16.24709,-1
44470,44470,-29.80434,-49.34955,-1
44471,44471,-7.31543,9.42744,-1
44472,44472,-40.57323,-2.19143,-1
44473,44473,4.56918,44.64508,-1
44474,44474,28.49103,-33.61695,-1
44475,44475,-29.9999,-13.88884,-1
44476,44476,-4.07265,-21.1204,-1
44477,44477,36.66314,40.06682,-1
44478,44478,-34.53078,-34.36675,-1
44479,44479,35.34282,-33.32784,-1
44480,44480,8.22526,-22.07706,-1
44481,44481,39.42036,-20.41621,-1
44482,44482,-17.5592,-1.17347,-1
44483,44483,41.77495,-22.31009,-1
44484,44484,22.77411,26.5343,-1
44485,44485,48.18901,-27.71236,-1
44486,44486,-47.23837,43.84908,-1
44487,44487,-40.40557,-4.22513,-1
44488,44488,7.81935,16.73423,-1
44489,44489,27.76758,-6.68829,-1
44490,44490,30.21624,36.5457,-1
44491,44491,16.23919,-35.16227,-1
44492,44492,40.75858,27.15071,-1
44493,44493,-20.21339,-19.59049,-1
44494,44494,0.70573,-45.8659,-1
44495,44495,-47.13085,29.01503,-1
44496,44496,-48.29358,45.70558,-1
44497,44497,13.36382,45.38705,-1
44498,44498,-2.97216,-25.30496,-1
44499,44499,-5.96585,-45.93231,-1
44500,44500,34.84187,14.89255,-1
44501,44501,32.35251,-48.72853,-1
44502,44502,6.72516,-8.16965,-1
44503,44503,-30.54053,-45.7014,-1
44504,44504,-37.93317,-16.75349,-1
44505,44505,-25.58961,38.74692,-1
44506,44506,48.20257,28.9485,-1
44507,44507,48.74877,-20.23391,-1
44508,44508,-47.21218,-30.71973,-1
44509,44509,-15.68561,-34.89194,-1
44510,44510,-19.56592,-25.98283,-1
44511,44511,-5.6204,-47.86431,-1
44512,44512,-33.73434,45.78238,-1
44513,44513,42.10515,-2.76833,-1
44514,44514,-44.16959,17.62792,-1
44515,44515,-5.11387,-20.17592,-1
44516,44516,26.45756,-39.07714,-1
44517,44517,-8.13234,24.7948,-1
44518,44518,-14.52297,-40.79155,-1
44519,44519,-40.20898,-36.95917,-1
44520,44520,27.97232,-36.50207,-1
44521,44521,24.60568,42.27033,-1
44522,44522,-43.62026,-12.60856,-1
44523,44523,10.31502,1.23043,-1
44524,44524,10.16347,-39.43577,-1
44525,44525,25.30225,0.32274,-1
44526,44526,-29.44024,-3.81523,-1
44527,44527,-19.74559,20.69328,-1
44528,44528,46.60736,46.10381,-1
44529,44529,18.71493,-3.19257,-1
44530,44530,-31.28172,17.40521,-1
44531,44531,23.62218,3.04411,-1
44532,44532,9.90885,38.92723,-1
44533,44533,47.07297,47.6336,-1
44534,44534,-39.48636,-15.56311,-1
44535,44535,-38.45828,9.62977,-1
44536,44536,15.47398,14.67985,-1
44537,44537,-46.60322,24.02429,-1
44538,44538,37.63605,5.19591,-1
44539,44539,6.91448,5.54599,-1
44540,44540,-37.91087,39.84139,-1
44541,44541,0.39914,26.83951,-1
44542,44542,45.09505,1.40103,-1
44543,44543,4.32206,-20.57314,-1
44544,44544,2.2074,8.24406,-1
44545,44545,45.7919,20.82156,-1
44546,44546,5.47266,-19.72781,-1
44547,44547,-8.83115,42.02163,-1
44548,44548,9.52822,-35.88581,-1
44549,44549,20.06576,-30.28408,-1
44550,44550,24.50827,10.34953,-1
44551,44551,31.23864,47.00611,-1
44552,44552,47.58717,43.4255,-1
44553,44553,-41.61244,-35.94682,-1
44554,44554,43.10824,47.03532,-1
44555,44555,-6.97224,25.59789,-1
44556,44556,26.19513,-2.6591,-1
44557,44557,7.19842,-31.40034,-1
44558,44558,-5.38408,5.42451,-1
44559,44559,-29.62123,-4.8044,-1
44560,44560,8.65304,4.81171,-1
44561,44561,2.42124,-6.45158,-1
44562,44562,17.38759,-0.23686,-1
44563,44563,-32.41286,4.02049,-1
44564,44564,14.9039,-26.76581,-1
44565,44565,-6.16138,-44.79127,-1
44566,44566,10.18848,2.92253,-1
44567,44567,43.8353,-28.38002,-1
44568,44568,-1.13068,-42.67603,-1
44569,44569,42.56463,4.52542,-1
44570,44570,-41.17088,-7.32575,-1
44571,44571,31.91705,-47.43352,-1
44572,44572,8.81668,45.9862,-1
44573,44573,33.12619,-36.29834,-1
44574,44574,-49.26777,34.8581,-1
44575,44575,-46.94635,3.71676,-1
44576,44576,13.61087,-24.09342,-1
44577,44577,32.36037,23.78272,-1
44578,44578,-30.50607,-33.25998,-1
44579,44579,40.11788,29.29853,-1
44580,44580,5.72257,46.13,-1
44581,44581,-28.53846,14.70968,-1
44582,44582,10.90069,-45.19023,-1
44583,44583,30.11495,-32.38641,-1
44584,44584,1.37817,17.359,-1
44585,44585,18.71911,48.63432,-1
44586,44586,-31.12414,-37.39169,-1
44587,44587,-33.56716,5.0548,-1
44588,44588,-13.19397,-25.56628,-1
44589,44589,40.16309,42.21782,-1
44590,44590,26.28373,-8.18533,-1
44591,44591,35.61089,-13.92165,-1
44592,44592,38.18776,30.30874,-1
44593,44593,-9.85693,-48.55268,-1
44594,44594,-25.69346,6.60455,-1
44595,44595,-38.57183,6.96498,-1
44596,44596,12.79826,0.89093,-1
44597,44597,-13.55785,-46.46782,-1
44598,44598,-47.33342,-40.11461,-1
44599,44599,-37.32403,1.9053,-1
44600,44600,20.5544,-30.00087,-1
44601,44601,17.82923,1.79645,-1
44602,44602,1.74263,-29.14763,-1
44603,44603,-8.71134,-21.98217,-1
44604,44604,35.94365,5.89962,-1
44605,44605,20.14657,-23.17898,-1
44606,44606,-16.64889,23.40111,-1
44607,44607,31.38252,41.56824,-1
44608,44608,-22.77006,42.47178,-1
44609,44609,19.34669,45.03119,-1
44610,44610,39.74207,8.51681,-1
44611,44611,-24.31308,-32.78506,-1
44612,44612,-33.85406,42.94347,-1
44613,44613,-34.72671,41.36091,-1
44614,44614,-47.1131,-40.73321,-1
44615,44615,-18.58511,-32.85528,-1
44616,44616,36.06675,36.21126,-1
44617,44617,-38.35914,-3.70816,-1
44618,44618,23.91717,9.61228,-1
44619,44619,10.64916,10.2748,-1
44620,44620,23.17553,-41.2161,-1
44621,44621,40.86426,49.92583,-1
44622,44622,-1.00693,13.83456,-1
44623,44623,2.45301,-6.34423,-1
44624,44624,-10.58483,-18.15899,-1
44625,44625,28.6522,-10.95392,-1
44626,44626,-8.8224,7.12811,-1
44627,44627,-17.74593,44.81569,-1
44628,44628,-29.67156,-40.12266,-1
44629,44629,-0.59351,49.95805,-1
44630,44630,-11.74386,7.85119,-1
44631,44631,-42.72268,-34.11307,-1
44632,44632,-14.27673,9.18787,-1
44633,44633,-14.67357,40.04511,-1
44634,44634,-10.66057,31.36111,-1
44635,44635,12.78248,-11.60536,-1
44636,44636,4.73971,-30.51989,-1
44637,44637,-41.11854,-5.99613,-1
44638,44638,-24.8387,-0.49577,-1
44639,44639,27.29594,24.61038,-1
44640,44640,37.00141,-33.89748,-1
44641,44641,-13.50613,-26.44705,-1
44642,44642,15.68004,-46.77974,-1
44643,44643,-21.1658,-19.44145,-1
44644,44644,18.49988,-18.8895,-1
44645,44645,-7.18452,-33.53586,-1
44646,44646,31.77965,-20.59233,-1
44647,44647,32.06228,-26.25784,-1
44648,44648,-2.23506,39.68443,-1
44649,44649,2.41758,38.5097,-1
44650,44650,18.75255,-19.69658,-1
44651,44651,9.66432,-15.13918,-1
44652,44652,-7.49713,-46.75751,-1
44653,44653,-31.83456,-12.69799,-1
44654,44654,39.22675,-33.26004,-1
44655,44655,42.63731,22.12649,-1
44656,44656,-4.46725,39.44397,-1
44657,44657,-32.77297,3.85272,-1
44658,44658,4.77003,-38.4971,-1
44659,44659,34.63553,24.31115,-1
44660,44660,27.69961,18.2427,-1
44661,44661,-0.63662,-10.54726,-1
44662,44662,-1.81615,-27.68144,-1
44663,44663,47.67395,27.3812,-1
44664,44664,0.57092,5.02763,-1
44665,44665,-0.24324,47.83068,-1
44666,44666,-24.04627,15.37555,-1
44667,44667,-3.07477,1.51726,-1
44668,44668,-21.60015,10.9545,-1
44669,44669,-31.30917,10.41834,-1
44670,44670,16.86813,-4.23268,-1
44671,44671,-48.5776,-18.16606,-1
44672,44672,-49.55473,0.02762,-1
44673,44673,-35.0379,26.15905,-1
44674,44674,27.03087,35.8263,-1
44675,44675,18.29106,-47.73726,-1
44676,44676,33.37498,18.70748,-1
44677,44677,-31.97929,21.95128,-1
44678,44678,22.8212,-25.73073,-1
44679,44679,-5.42087,-23.7488,-1
44680,44680,32.86951,37.98627,-1
44681,44681,41.61089,5.34441,-1
44682,44682,-7.47125,32.51493,-1
44683,44683,40.00334,-41.31619,-1
44684,44684,-45.57761,19.91338,-1
44685,44685,-11.78091,-24.29072,-1
44686,44686,-48.40925,42.69925,-1
44687,44687,5.0191,-12.55324,-1
44688,44688,-22.13431,-21.36709,-1
44689,44689,13.75486,4.16492,-1
44690,44690,26.73794,21.83698,-1
44691,44691,-37.1455,35.57732,-1
44692,44692,0.47963,-4.17432,-1
44693,44693,-17.29861,6.3277,-1
44694,44694,33.22067,11.03719,-1
44695,44695,20.69112,20.09743,-1
44696,44696,-5.4107,24.21473,-1
44697,44697,46.73981,-12.67869,-1
44698,44698,-11.63938,15.04798,-1
44699,44699,-31.14696,-10.01211,-1
44700,44700,12.61061,34.75991,-1
44701,44701,-11.11823,-44.84298,-1
44702,44702,6.55304,-30.92482,-1
44703,44703,-24.47566,-20.60729,-1
44704,44704,25.32561,-47.814,-1
44705,44705,-1.88056,45.72821,-1
44706,44706,-13.55135,15.04444,-1
44707,44707,6.57412,-40.76964,-1
44708,44708,-14.33437,8.79296,-1
44709,44709,43.1977,-13.44431,-1
44710,44710,-3.75371,4.47934,-1
44711,44711,41.40639,27.31318,-1
44712,44712,9.87018,-21.14782,-1
44713,44713,4.55109,-15.3133,-1
44714,44714,-36.40793,-3.72745,-1
44715,44715,-10.16968,-46.46653,-1
44716,44716,-32.52359,-43.12297,-1
44717,44717,14.34051,-48.89848,-1
44718,44718,24.09455,36.04561,-1
44719,44719,-44.03747,19.89741,-1
44720,44720,22.23878,12.73487,-1
44721,44721,9.23898,33.48004,-1
44722,44722,-43.14332,-5.34373,-1
44723,44723,13.85675,23.75905,-1
44724,44724,-46.96082,11.72712,-1
44725,44725,39.65163,27.57137,-1
44726,44726,24.46638,-32.90681,-1
44727,44727,-16.01958,-7.79743,-1
44728,44728,18.83039,-44.56751,-1
44729,44729,-38.90043,-39.66658,-1
44730,44730,-48.56409,43.30057,-1
44731,44731,-21.51376,9.46162,-1
44732,44732,-37.79734,35.325,-1
44733,44733,17.05982,41.5607,-1
44734,44734,-21.0825,26.69096,-1
